,hesitation,speedMax,speedMean,accMax,accMean,reactionTime,normTrajLength
284,5,3377.314021526574,1356.657158256184,181.67036163952852,5.200584504095038,2698,0.34002402219515493
285,56,3592.5721140241103,741.680554986587,97.09406651793209,0.5841529625599328,947,1.0053229462714848
286,21,4266.6324248914325,714.680072520508,143.29636357560997,3.6763291298665433,15166,0.3964059750981188
287,5,4856.772106463062,1469.4472977515975,188.1213261760525,6.207960428900644,4311,0.4066187914467451
288,36,2529.411764705882,621.861074546587,79.75346541019924,1.9188422127317901,3259,0.44861618622276356
289,12,1644.118304745738,933.1029711688611,34.00735294117647,1.1075682156143623,2399,0.3554227568006496
290,3,2944.968506821905,1357.9212738146157,44.822418192883376,2.5155791059685892,878,0.2683583705508188
291,1,9188.19021930722,3860.053326969139,254.04206506268298,35.441084848925414,12900,0.38086936662606574
292,4,2882.3529411764703,1036.6605657739929,62.95955882352939,5.181365867356805,1793,0.2933253823250778
293,4,4441.46863082651,2427.2158881826117,75.82720588235294,31.421240535389092,1816,0.3159553051833807
294,4,2294.1176470588234,1471.236402095645,30.96646991925999,-3.757020442369022,752,0.19083434835566382
295,1,6354.030407713307,3120.4266953910546,317.9723233028689,32.776315641733525,4513,0.31732220192177557
296,3,8637.334675457354,1857.2518416459463,488.58618382638986,21.47484390777373,2241,0.4393625659764515
297,0,3335.4160160315837,2096.771753177193,72.34788666248814,3.4451282295312566,2467,0.2680166463662201
298,1,3724.9741644676615,1688.0597062066508,74.07407407407408,27.5447990804128,1628,0.20527980782243876
299,25,2188.39267500145,692.9863738415108,103.68630689347296,1.0159579557148704,4245,0.5397643456489376
300,1,3533.962208186286,2034.899957352547,54.11599906427088,6.362840282532289,3729,0.22590929083773179
301,1,5608.393854986743,2300.3219030125083,107.51182465847484,14.205030876807129,2522,0.2785711868994451
302,3,3400.0,1626.412479626257,104.44444444444443,12.919295035791446,3086,0.2342316280958181
303,11,6500.300473824268,1265.1523893718831,166.6854462806834,5.7682257964352655,1521,0.5039788875355258
304,0,7080.176992844176,3771.192328862786,534.3878972741621,90.54869439238155,1544,0.45337241169305725
305,2,3370.94664004045,1958.9018746270135,136.02941176470588,4.4772571966451125,1422,0.36091233590472327
306,2,5476.213058616103,1904.8511625992026,222.57306070591548,-5.450587089992519,1765,1.1144751418924108
307,1,6010.3437880904185,2029.9172816444081,372.9581056096542,24.543717468126207,4407,2.4240583157128945
308,3,3196.7718236906085,1474.1562073850716,78.10132382545265,8.890768803747248,3118,0.7141079163887132
309,1,2804.8946851788514,1607.0254420226647,94.80437944159392,24.82299517376059,2190,0.8015681915999578
310,0,3871.3293704343573,2251.739272673879,125.43132818024392,8.976488671457997,2671,1.5100317862485308
311,0,5272.305841103099,2110.527219836367,296.97423531458145,12.92609088720448,1457,1.1800131647053271
312,0,4090.6452523027383,2440.6493506022857,190.43523674111358,41.781334622685264,1405,0.7734528686332405
313,3,3648.900529900298,1849.2587862546177,159.15590766835965,0.5530693487121896,2311,2.0747818604321546
314,4,2488.9695771222273,1527.4918287070125,66.52394378807006,6.62523594710312,3307,0.9320942862306215
315,5,3923.0930473587755,1759.7677415498251,113.97739758906249,-19.29942565130803,2029,1.2920614717152197
316,1,2729.6197955371254,1548.5983135271313,57.6242996584492,12.204504542412549,1029,0.6564424661030419
317,3,2697.544633875332,1245.8374372323365,226.22840417901102,10.275172654154646,2242,0.790004319950635
318,3,4144.641454508907,1651.4834060271994,274.12061259775993,14.713056965841535,1098,1.1684142669415063
319,4,3200.302474483014,1339.481475176613,118.35638999779412,12.873291403046956,1583,0.671907805202526
320,1,3924.969513648687,1944.8799332799142,84.98961550869723,5.288543072422275,2826,1.4346903142794756
321,3,3545.1355218551284,1524.2574809437726,76.8081963540491,7.713292880585806,1856,1.4336587444717335
322,1,3112.8882659493274,1834.8953334236958,88.61048352850251,3.848254569549193,1847,1.4188643227160815
323,0,3383.197682015686,2296.1117632020428,89.78558717441118,17.885835646605365,1074,0.7110330960746849
324,1,571.9087305787594,362.148223942269,1.152530256244453,1.152530256244453,1057,0.6581446353631774
325,1,3368.5392377657136,1853.987675151637,168.2470563377127,30.15366820001318,1001,0.7726432315247346
326,0,5377.939211624831,2165.754428663969,287.4386321669142,12.926469515205381,1400,1.4535051050320478
327,3,4073.8105960298576,2039.8876963031826,171.60349106504407,13.41564437897034,1796,1.3985917015254776
328,1,3832.0816128780907,1808.7746545240564,186.57351818699806,10.244727681465992,2167,1.21231224048119
329,1,3260.1601780033843,1828.5620419469628,109.4442405108577,10.510605611384644,2402,0.8791657214993043
330,1,2877.718579401095,1675.8995715172687,89.63439333122804,9.463311099237506,857,0.7799622035735463
331,2,3294.1205738667963,1741.6572172347628,100.710972780907,-3.3735259784708873,1214,0.8267516063039478
332,3,2588.221712472432,1406.3308318322281,97.83886129826774,2.27209520438093,2268,0.8794229813398142
333,1,3398.244279499419,2068.7585207669167,146.04930621717875,6.642291616141779,1036,0.7082370310322219
334,2,2074.164504956304,1247.488975018066,141.12840819276295,16.382597446209232,1124,0.6180097550107093
335,1,3358.7387372087906,1675.3804490129294,110.11882518800412,5.75865027331272,1611,0.6900830586751302
336,0,3794.6017010567116,1694.179082236082,106.87571839690129,19.81602982851559,22143,0.707300847610211
337,3,2068.282378211646,1331.018581306537,77.70159272655839,3.8030520780368717,1055,0.7766431957716486
338,1,3164.598169269741,2087.724953752848,109.33015235410763,20.882465010711,1508,0.65184726625541
339,1,4108.476361236287,1916.9389274626212,120.80995473692556,-1.3038055788230167,1417,1.3806765160836711
340,7,3302.510317086635,1220.2112541489678,95.58748697708263,-0.36175779803301467,862,0.5152398243045387
341,1,7615.773105863907,3000.282865252405,2365.3673126751787,199.6922335989906,519,0.4959484626647145
342,0,8365.537772446085,3319.9518883772434,828.3617004617743,82.82154676700213,834,0.5974196193265007
343,0,6871.842709362768,2265.8695259832607,247.925305592696,10.145495130314858,1002,0.4472855051244509
344,0,7625.0,2366.7035286731084,139.7569444444444,2.860531222397725,940,0.3648702781844802
345,2,3652.2153206762378,1413.610934396025,145.32711720780685,-1.3538599853853817,431,0.4767484626647145
346,1,8771.809202108803,3062.8595053123076,283.81740300865096,9.821462446681902,511,0.5961745241581259
347,18,9250.211146238771,1011.6151245408138,482.4792861159696,1.5708631892797578,2974,0.5224386530014642
348,1,8114.154680115453,2440.4639231367755,239.900749214975,-8.20304189431282,965,0.43314904831625184
349,6,9217.480008997196,1818.6383907138534,182.7275822285932,-5.6817072290820825,654,0.5281452415812592
350,1,6250.0,2667.6680352789162,306.8371441766,-0.47525860172946144,694,0.4702734992679356
351,7,7235.533233734096,2086.7527794362168,374.9486779147651,-1.8110989899806837,677,0.5659185944363104
352,0,6948.650014515154,2884.1713571976247,764.4415494003736,58.61998313529609,455,0.6704761346998536
353,1,6961.336625423076,2872.3333825918194,286.64603908894225,16.374012363109472,493,0.5221669106881406
354,1,11860.930018327144,2559.396454470742,557.1900667926212,-1.0257695835727527,760,0.5258576866764275
355,5,6614.000302388865,1996.705670433097,341.22401117351274,-4.143248727854335,569,0.5447027818448024
356,3,6709.659547994965,1852.054663767951,231.34002215689523,3.6061365072621263,1328,0.44013118594436307
357,14,7506.507593415196,1024.0524177377672,252.24495988256743,3.725659500545515,2013,0.5061001464128844
358,0,7334.093491062146,3162.8041150068616,189.20273130815397,-2.8807378741594913,1066,0.4795795021961933
359,1,6592.435635822069,2610.4915523676664,217.8242710752087,10.386058624206825,798,0.3517762811127379
360,0,7142.508809848639,3331.499592946706,209.28563361545562,-5.062606785938322,550,0.5754049780380673
361,3,7938.484190952325,1968.5819101629716,197.5198142942705,4.57343987930868,958,0.3704327964860908
362,0,7390.768349104406,2657.2929778371713,129.34824161691145,-11.415474571263175,1912,0.4788392386530015
363,8,6000.0,1485.601337345527,211.03047297986245,0.5391569273968427,1199,0.5058061493411421
364,0,7533.0873381562915,2421.330451982427,226.21101989154656,-8.578782185562515,661,0.32623718887262076
365,1,7530.330826261298,2444.853931374312,174.60346638456673,6.4036353267773976,692,0.7024761346998536
366,4,8199.18059930381,1923.220629185553,656.9918335244595,40.44103056432963,487,0.474310980966325
367,1,11668.782876853975,2691.9923490440547,478.12682649188747,-2.467423234911318,532,0.43330717423133236
368,3,5911.691541835818,2166.8046524961037,261.91849121145435,1.47215927919292,590,0.4470805270863836
369,1,9169.35987372222,2971.6189362467467,2565.360303863862,248.15091645362395,1791,0.4191871156661786
370,1,13567.683341307757,3599.2203077020013,845.1681209874914,6.005149810346743,625,0.5076614934114202
371,2,7002.224065860225,2649.384196068965,255.79022323745647,-0.043705781959401634,537,0.46153323572474375
372,1,5107.833728492332,1676.3747076338202,248.4380878788445,18.23009668821406,775,0.4595420204978038
373,2,7893.100662115221,2342.4548434025533,413.1481571097237,10.275398223509718,1121,0.5637306002928257
374,1,5233.439489369193,1835.6289842136741,1559.5238095238096,52.933036033582106,1900,0.40987360322403377
375,5,10307.764064044151,2120.7289770583043,1747.5231311196053,125.22355124431898,1613,0.3562406940314982
376,4,7337.574531137658,1872.610868555012,3279.5129414901003,91.42131496106781,1367,0.5959213437231389
377,1,9219.544457292888,2089.1671510433353,1475.4682294317895,115.46107527054953,1195,0.3835327217814853
378,10,5640.2570863392375,1310.8192876656133,1331.9431742558497,60.81510743174013,1176,0.5233524032296701
379,7,7092.680907032234,1871.6923518219767,617.5471744358798,27.74924412208209,971,0.4892978426592642
380,2,4333.333333333334,1592.5470161322537,328.70370370370375,14.15476478401631,1451,0.2648472764336476
381,1,8310.38506929733,2176.384622738731,2322.3270949818543,138.75325995221482,1529,0.3547893152216288
382,3,13238.202294873727,3073.756816543815,12522.583173662171,550.9126133085615,1670,0.5197580095913124
383,4,5518.435013661029,1765.2413758524347,1718.75,50.79190522517028,1616,0.4266231722725586
384,4,5239.177377397786,1889.5841605960918,486.90018626419203,25.2295887639382,2703,0.3637383102944561
385,3,19659.603251337496,4482.288301921881,5514.132500260731,530.2568933086039,2353,0.45018459283892515
386,7,2810.9134757052266,1092.436775194009,449.50741861536636,16.58045338473551,1837,0.6683294113226336
387,13,7403.546447480423,1553.7377811236393,1326.3166822028486,42.73452740183365,1808,0.6006641584586263
388,4,10440.306508910551,2141.4697952171437,2178.5714285714284,110.0103726909277,1759,0.4237450740015312
389,3,8385.254915624211,1972.0786832332408,1297.8233998753528,49.99867766086514,1460,0.406519931799287
390,3,16606.5582761082,3112.1602784291345,4182.363035424912,305.1630044427124,1283,0.4660323342774341
391,0,15033.29637837291,3409.8273229779907,3485.5193150371806,225.1200869635263,1175,0.44630602956303633
392,2,4932.354914237214,1834.3756808571031,312.5,31.548542062948854,1542,0.3325430599198689
393,1,6724.915597679897,2378.4386542692405,605.6745038328053,43.020925572339344,1487,0.48746952809052096
394,2,9500.0,3617.61899282812,3826.1221423488987,194.5633126458108,1844,0.611843063207782
395,6,7125.852775477318,1528.6508254929265,1827.1417373018764,92.7577218685979,1368,0.5407442895993912
396,1,21980.104640333266,4161.856346680006,2704.9005173533355,53.590032547183554,2779,0.6169076237312179
397,6,9340.770846134703,2158.552019305372,1653.663024017518,119.8770443052517,1817,0.48832203700311416
398,3,7334.848328356899,2083.4034284593336,1399.508146304161,101.18724770550978,1579,0.3490084593308627
399,0,4164.8144031091815,1514.3454656879476,931.6239316239316,24.7656248600783,1669,0.28090520946355346
400,3,6976.637398328446,2437.7197203917412,447.1708739400924,42.51455387274424,2929,0.4559901080784027
401,2,14311.271781361713,3469.4153401533054,2332.7918188701233,118.61539286365687,1502,0.5969464680767117
402,1,10400.0,3921.7892642639417,4045.9773588225894,253.53824640583994,1683,0.44176636089074267
403,2,11581.234821900469,2850.5346517657376,2247.8632478632476,128.29661963884996,1404,0.518306630781443
404,2,9463.746615373848,2408.429249170051,1597.6412824023878,107.49241565166581,23798,0.40551946679442563
405,4,103949.77419675115,9699.06754236068,34617.1890857166,2288.5232833924983,2406,0.4665513548550735
406,1,6032.464256006826,2373.754531723885,1755.1431007307258,39.99190343443445,1924,0.3798209026730734
407,13,4797.118476649534,1104.973692486756,346.18545837866856,8.291088463822561,2658,0.34255475549668624
408,0,7529.411764705882,3700.6298182415726,144.9273547467929,4.622548234497446,934,0.5031227742165242
409,2,4250.0,2553.7412839267035,78.71910569499323,6.193696205834655,1283,0.4431512642450142
410,2,10609.2203085597,3074.666320044549,371.1683760652958,4.298701311153576,4567,0.5743411680911681
411,4,4812.905827044614,1497.9496355304216,157.37713475550044,-1.2517602973359523,686,0.4429220085470086
412,27,1250.0,581.2814607386024,30.897207367795605,0.10056430167674901,890,0.3208155270655271
413,2,8296.271753022556,3569.1982406443276,309.1445757905579,22.24565046993062,785,0.48896679131054127
414,12,4320.192414696364,1116.6366255943137,86.3192276815017,9.624453519382111,3343,0.403392094017094
415,0,15494.580705846802,7569.001790650858,535.8983185315209,195.40743220122175,1036,0.7726273148148148
416,0,6972.007522148043,3207.3998336951704,288.6949866123658,6.105372631870264,2033,0.4992098468660969
417,5,6500.600933759893,1305.7020004651422,162.16382089431784,13.970831112892325,1625,0.4968104522792023
418,1,6156.478069661439,3486.6175414385316,120.36280993778952,3.0460571666980596,1035,0.716858084045584
419,1,4670.950414827563,2784.9677882886585,150.61238059634735,31.76166216460534,761,0.3805978454415955
420,0,7628.156757055013,3056.446375513276,172.59937294783282,4.561094729888593,859,0.6358373397435898
421,0,6211.45894474255,3036.4303129848695,170.75095160274347,10.34285863611735,2190,0.6750756766381766
422,0,11000.0,6559.062937791462,286.9311603804101,156.20144810474352,1770,0.4669537927350427
423,25,7387.96529837546,920.1249342196899,181.2926238246386,2.5341127402628887,1228,0.7760772792022792
424,4,7198.090024443984,1985.8696235882587,204.1468370703507,29.095162302387276,959,0.4708043981481481
425,13,13637.420531549402,1541.442403970143,435.1227815954518,1.1970012691378469,1350,1.115696225071225
426,0,10243.573392510587,4133.300276098546,194.0610982867743,11.272157217429463,891,0.6204015313390314
427,1,13928.388277184116,3943.753940741307,390.3645833333333,-10.061156892485059,1051,0.5532986111111111
428,2,5062.5,2934.953856554166,118.79595588235296,2.852421878337386,873,0.49581775284900287
429,0,6218.985548302874,3195.8312430453625,157.95927600589414,21.16538362573678,862,0.4392427884615384
430,1,7720.23808729805,3287.0014635845387,281.1212715711656,6.719860929869495,2186,0.6576144052706553
431,0,10111.263735111834,3768.9604977964295,211.5143504267737,6.036771708578572,712,0.6084490740740741
432,1,8719.814003176902,3105.7224761258676,247.19425755149757,-0.02581204715420533,1015,0.5287593482905983
433,0,8529.411764705881,3490.086982636829,174.50356777598373,1.9153049648660323,1144,0.914906071937322
434,0,7011.151831190079,2617.5758733005187,139.27335640138404,2.8909512378306292,2814,0.47370681980056983
435,1,9812.5,4611.688828900907,224.0377632534496,-23.154452536249224,903,0.6317508012820513
436,1,6187.5,2767.5096696398086,151.9063541023226,-8.99828270058278,922,0.4476963141025641
437,1,3333.3333333333335,1993.1049253235278,103.70370370370371,17.228951599161487,866,0.30578926282051283
438,7,12529.964086141668,2188.0727084342534,948.6485825272102,29.99325288480514,5048,0.8032362891737892
439,1,4386.146514880687,2434.899313247715,135.20745046194588,6.1133850566265915,1356,0.35486778846153844
440,3,6716.451938605577,2633.9411575657327,111.59358711896665,32.689765126357635,1741,0.5866586538461538
441,0,6647.058823529412,3268.232678750341,170.3703703703704,24.912656990593444,1750,0.5990785256410257
442,4,2270.3491701158077,1505.147320080807,98.79420714142746,6.7443060477422225,878,0.7855010266474785
443,2,2357.539862713585,1546.9758414742078,128.12357387750396,10.490845970962274,979,0.8304867985272648
444,6,2105.745024782881,1563.2280118729814,88.14719376321199,13.088732784617354,973,0.9792731279840812
445,3,2975.097319625744,1768.157943790478,46.27215663562771,12.709410117179514,3387,1.1939562622618523
446,9,1982.4550233847808,1104.6053636127547,160.77730399243325,8.981666765755334,2558,0.7509653849816301
447,0,3992.8437058333902,2596.5916020268246,92.34658155025545,34.52116979630526,5841,1.001166196237254
448,0,4890.951282546455,2714.879789102219,600.7904255960884,69.09774473930591,3142,1.0969530036407835
449,2,3722.9386765408367,2000.8413185719571,99.74818951937118,0.9601788462305237,1738,1.3646210215023304
450,3,2479.2999060508114,1714.4219326628538,59.46712010203693,20.71306773884549,4202,0.737209021793362
451,4,2717.181272495585,1568.3636771799363,326.16889167998033,21.344311970420552,921,0.7718180583747184
452,4,2753.0642775886686,1663.0891613265264,120.93430695277117,6.288118525664559,965,1.0242826379472998
453,2,2463.733779597821,1726.6639976867823,51.14246000231728,13.266128628684514,2313,0.7192792587700626
454,5,1810.834902784882,1263.147627852052,73.85642578634416,1.3523803936643384,1475,0.7327146707049633
455,3,2805.44688419863,1913.067616008965,88.99361828633312,25.25588370424007,2067,0.718793000640729
456,4,2443.924427866774,1558.438850732052,36.29179776815061,13.022005305822548,2103,0.9950988085145136
457,0,3837.3172717842226,2524.337994983963,161.38708154757182,21.986473056103932,2348,1.4623410963158305
458,4,2265.9079773028684,1513.8799308372581,67.8457829920268,13.389895072182206,1207,0.7643935220191191
459,3,2023.874754634274,1367.5574787614687,18.410525364199813,7.369437234682215,1212,0.7409182328713717
460,1,3697.287346972069,2170.459761714392,376.7549951389846,19.81524306723353,1180,1.1436020823549633
461,2,3763.6932753829756,2270.210151258131,322.39257361517275,20.70705541726185,1729,1.1580667991392979
462,2,2227.6720926014377,1529.344958980135,90.86874417078594,9.111737281561622,3508,0.8254380316335854
463,3,3774.808840617881,2050.1469069184004,453.67877625355464,38.439090374676645,1616,0.8814412137146277
464,6,1854.6771828815254,1257.6629567161197,42.875952512795,-0.1164055528060081,3167,0.7655179924872952
465,8,3969.631041824652,1303.4510029950673,464.3886980772517,24.492487861724666,2035,0.7311626726821325
466,5,2141.4406754101506,1551.820767744193,100.90768017811295,11.121945726243178,927,0.9425544701988704
467,6,1904.323664749998,1327.183481706494,106.12541519561854,11.009403672710958,1249,0.8031622034568542
468,3,2486.737107684486,1722.0557848535334,57.493757403308855,11.57313686495078,1390,1.0122709396894751
469,3,2355.25689862432,1812.8211021178477,42.95160481909712,12.986362072265912,852,0.820671209312558
470,2,3188.4311107631966,1880.814912823777,205.457684322496,36.601850661029005,1592,0.6900020681684229
471,7,3577.065694557022,1535.4176520770884,81.81641671824279,-0.5842151959912808,25972,1.4487714153440352
472,4,2849.2310276266026,1988.967266757904,99.0106664364276,15.189950989444394,2156,1.137977457177869
473,3,1816.8586476961907,1169.5058374926705,106.6630681325635,8.92236875222879,1381,0.6741046159392218
474,7,2019.5865864890068,1402.4694099753362,66.49507409888183,4.859516434462402,3038,0.8528116336538771
475,3,3220.1322733581596,1911.6942332960239,385.1143894380834,35.49589137496656,1208,0.7456716442896315
476,0,4148.10492284319,2840.191826925483,76.71365405717731,50.490586378406846,1659,0.6848510011227544
477,0,4036.4765825679438,2120.505348752121,76.66208036470901,45.287336546106275,1959,0.6256651735591318
478,2,3456.8412534210634,1928.7854463370186,103.71017159267018,33.34451057483789,930,0.6576841434318862
479,4,2679.3285663126976,1329.3853920106567,38.4824443230515,10.681720001752339,955,0.6994965147829342
480,1,3051.556939189823,1856.1430483180998,85.88850053109836,2.7901485227557106,1014,0.7014116298652695
481,0,3659.2503888334536,2044.5485996914158,128.69166841313242,34.44020302998638,926,0.7012625140344312
482,0,3462.4186401331253,2133.8426266901065,83.68666330098682,28.860506102238844,1139,0.7440587574850299
483,2,4781.0421833861465,1779.3349433142719,107.21982863573896,15.33741900323333,2056,1.3373818768712575
484,1,4112.585797346108,2420.474066009259,118.26086628036252,47.27548967141643,1684,0.6983138215755988
485,4,3165.84343584875,1554.8573977361511,76.27393199138687,15.461016354583059,1224,1.2181944704341316
486,1,3312.6858465674472,1733.8597002152733,114.75022861709355,3.6337454312484163,2776,0.7075546173278443
487,3,3161.2204662399377,1958.4656998974654,81.99366793889553,22.319303826692494,1119,0.6461495953405688
488,2,3181.815206422591,2012.5877357297015,74.83189229954537,15.088481390715044,1385,1.263704037238024
489,2,3443.69254661446,1907.977515472549,97.37789850565875,26.730354284576734,1159,0.6579063552582335
490,2,2962.581566865698,1725.454430249451,94.59261110907121,15.134899987061456,1572,0.6836332218375749
491,1,4204.631391389853,2167.8565447109568,192.77468568974302,21.524738961340763,2837,1.054955031343563
492,2,2626.5141416516926,1608.9222194453328,38.05253449600441,20.860352231852655,1032,0.6578069447043413
493,1,4883.913289629122,2141.911548782276,130.99022891473123,22.28757593219242,9881,1.2601661910553892
494,1,3463.9898406974403,1944.3016224719654,133.12904442322105,23.87951730577449,967,0.6504958832335329
495,2,2894.443567975811,1603.5772600991697,117.0960631543834,14.904072200078605,1968,0.6665170635291916
496,1,4342.6346966991005,2213.0000110562264,103.10198405227193,28.63546024912581,1082,1.4134104837200598
497,1,3947.7584697162984,2234.3622723269127,102.50757311591384,17.31573468640024,1242,0.8801751964820359
498,0,3365.319771433692,1606.4738997278548,95.06980680115328,41.72881351565518,1072,0.7793509660366766
499,2,4318.812204649977,2387.317074734854,77.87729872832209,16.34359362505246,1679,1.496703370602545
500,1,3499.7558194583903,2372.5781922639976,59.559677545488924,17.357458862591724,934,0.7831841200411677
501,1,3138.0592607648864,2097.2616080413195,76.78788074486216,29.85947086657359,2126,0.6981062289483533
502,2,3485.1751728394493,2184.743707700464,112.37131732988674,40.862294581692595,1378,0.6005435418226048
503,1,3465.387030825237,1913.4002822136897,91.8330940831905,12.494204970996718,1300,1.167878110965569
504,0,3275.817255566411,2102.147448168952,86.49186543779022,26.500434848016784,1085,0.7131786232223054
505,0,3864.0276060841757,2228.96855192587,98.65605545900868,44.463285297273984,1546,0.6336721089071856
506,1,3510.9079955821703,1939.5076805690212,89.16229516337911,7.269787878947989,1232,1.3079168810815869
507,2,3186.277144993401,1897.737741624882,75.22586489924005,22.12434373808234,722,0.6374131619573353
508,0,3329.1581077171245,2097.660045620755,88.97470618518868,21.29663572383446,3494,0.6909296641092815
509,2,3557.382165164339,2011.6278149195955,97.52250308806367,7.023515751906849,1131,1.2470030641841316
510,1,6225.939752164475,2533.2270489172856,173.76406633567336,-24.35950178960141,1873,0.7266616190151038
511,0,5755.619523071637,2497.407599972493,133.02501824174828,-85.98071005863684,2106,0.693756255926502
512,1,3480.086906420634,2112.44504022475,93.29622402065037,19.16585557837632,1551,0.6593131874692535
513,0,4292.574391957633,2327.52737825758,137.49850184529032,14.433671294567416,1499,0.8024646168882271
514,1,4903.049413663265,2308.9245514426384,110.48796283005271,-14.31321582507555,2035,0.7528286188321037
515,3,6673.168495892528,2156.0827048638885,248.32551617798273,-23.350619194811717,3048,1.2825986255831774
516,1,4761.099555321557,2362.8528818010695,102.42484613237839,7.4261615703883175,1539,1.2413360963585998
517,1,4519.536714457744,1904.3504431001256,91.34179984030058,-2.632110173953504,1648,0.947929023660807
518,1,12486.49060486427,3310.106353179623,1234.3708901260768,114.099111488199,2317,0.699441180899376
519,1,5445.068230109408,2207.0890375969366,140.033741173529,-14.338761468416756,1979,0.8610277230693266
520,1,3589.2346512076874,2254.6867895737914,124.0390698899344,-11.599036942140032,1647,0.5440750182128522
521,1,6704.316688402771,2920.869719659426,259.89845946584853,93.0003003295742,1183,0.7807366346486139
522,0,7348.97028142938,2796.305000957269,188.33095124536473,28.61689728345051,1785,0.8566435992616493
523,0,5099.200304935637,2259.37269111467,91.4708998041372,-29.83361856011834,1742,0.5641335142281261
524,0,5128.598072225666,2350.943963319878,122.06812385081273,-3.255547591294487,27702,0.8205599344358352
525,0,5377.809747574107,2691.668721528659,116.0382527178599,5.3520075336561375,979,0.6653427574249277
526,0,4265.638072803565,2195.6542414888145,84.20970599387336,-10.970305036964973,1821,0.8656297431247439
527,0,6729.9650685789475,2480.265031676044,173.04856021440597,-30.112514026816196,2176,1.2397443339390999
528,0,6134.108411017705,2711.3914626700084,139.57429861170615,-52.01027357463626,1691,0.6596681017736655
529,0,4459.237373219047,2228.577807287063,169.10312667286692,8.241250025080092,2881,0.8717427635672284
530,0,5762.123609423766,2349.603428110385,137.07674828962587,-42.40918472604526,1536,0.6897685060934545
531,0,4358.600970024805,2099.02757770996,95.70254315267054,-0.4452246093330806,1811,0.8983829750219399
532,2,3756.5335966527964,2116.6623905350307,77.25709913376042,-3.7801978951312156,2067,0.941243297708769
533,1,4558.370971158957,1980.0008823169167,135.6145785695406,-21.895055858998155,2452,1.1886259296901232
534,1,4080.6381458627106,2316.9393878928886,104.834559659776,-0.16745712880656072,1443,0.7008211006818131
535,1,4300.469740019896,2060.7590661123054,118.06027717577805,-7.114429019192762,1632,0.8205831306021413
536,0,3981.1416406327544,2404.2764795964486,109.30480634469043,14.98727583718897,1340,0.8551099850753474
537,0,4022.304094515246,1955.2093539985158,75.29086016204126,-5.482067368803929,1989,0.6178806581094038
538,0,4765.331819865056,2418.282215628608,104.29936526876453,-34.6384190986114,1845,0.8533883392246953
539,0,6962.820007592894,3215.3468275197647,229.7067505467792,-16.61342856125183,2010,0.7925148482290358
540,1,6532.944845867993,2335.31788869098,269.86474573246284,-49.86411473364928,1172,0.6275638279030249
541,0,5676.426351662793,2060.079061128663,137.4614970974702,0.19246324855436897,1711,0.991952908600657
542,1,4919.293289066587,2898.5764451182586,276.22006395207524,50.87303706191347,2635,0.6169713100178418
543,2,5945.456664121118,2200.709301688463,136.13749960656503,-43.97711941728842,1770,0.7833064412936998
544,46,2509.0186059970174,366.8960820213503,61.519441963728084,-2.1651001401232826,5392,0.8452212963008853
545,16,2342.3285089041597,608.0424677660578,35.703418042672304,-0.7997083520012642,1447,0.738902333218338
546,42,1556.6101735057869,275.8475439392346,22.27840309662094,1.3847071871722019,3729,0.6024009362288383
547,2,3479.629055481782,1582.8839175446205,42.46132303392015,-0.09774002140470088,29444,1.036153678972604
548,32,1402.046412587762,403.058115233901,27.08244215531648,-1.0156067536419222,1521,0.8155495677004144
549,69,3572.9452107925845,320.04242038176534,53.488319347229435,-0.20562308346922642,4889,1.192543865674101
550,1,4175.0765645568545,2006.2478012911479,73.46530288973722,11.466009860281778,991,0.6804781977447841
551,33,2820.2043919700277,699.5867878442643,39.750792413502424,0.47801777581583615,2388,1.8531072619382898
552,76,3737.7907056824392,295.9843882660795,90.82813794564645,1.0801829019993812,1506,1.1031494080020807
553,37,3336.2459573328247,469.2207770262736,53.14713314891441,-3.1523225928507177,2964,0.9228812157949935
554,2,2790.8040066228973,1449.6130540614606,46.843985634864154,-15.138989896068384,3658,0.6780305705865926
555,12,3163.3534744715475,686.8452747335594,58.85093801953292,-3.072163611280963,2103,0.6794974808273473
556,21,2592.051362199774,546.4673725855993,62.970551495342356,1.2274773739727614,921,0.6961875404880902
557,0,3402.481041364873,1868.0624563007507,87.1787634948005,0.16175749697899885,1144,0.6161618760488566
558,51,2199.327683187651,316.8154416230187,38.8682615250341,-1.0834262005980246,1884,0.8660536879123958
559,2,2789.973807645752,1725.439325168617,68.90787645252193,5.2441232142748895,755,0.6525834331865976
560,1,4147.593765082639,2519.098921418605,94.10746710721142,30.7896321338995,1401,0.6303163844369797
561,0,4130.770471126859,1789.9969764817363,103.60175629905514,-4.040466758541952,3745,1.1216459090795963
562,67,3475.852737471389,355.2585966357891,114.26087869997573,1.7173948197403714,3319,1.2610918019792197
563,19,3263.347620520305,644.2920309799512,59.470085241878806,-4.982481095315299,3770,0.9188479034926618
564,0,3003.9584930749793,1726.3169406035872,53.59295879615985,6.942788214812468,1166,0.6763239693031412
565,5,2131.701662335165,1315.8383280025341,24.51512919805169,11.632262988390695,1290,0.7097289923465613
566,23,2530.0564029305783,662.751855816802,42.59447460736217,1.1053924123127805,4177,1.1044342929877125
567,2,3036.4207097730978,1765.826715128141,60.852556140975686,-14.49804618159238,1596,0.6159640296202051
568,5,3218.399915844984,1322.8771232132924,88.69721308257218,-0.36813719991720434,3290,1.188344208553771
